context	corpus	speaker	word	onbin	age	gender	speech_style	location	f_word	f_pos	traditional	neutralized
とかやけど。.やっとるから。	TKC	TKC001	やっとる	X	2	F	0.395	nonadj	から	other.gramm	X	X
過ぎてちょっと。.もう見るだけで	TKC	TKC001	見る	X	2	F	0.395	adj	だけ	other.gramm	O	X
少ないからなんかもう話とかするのビクビク	TKC	TKC001	する	X	2	F	0.395	adj	の	nom	O	X
、そういう感じやったから慣れるまでが	TKC	TKC001	慣れる	X	2	F	0.395	adj	まで	other.gramm	X	X
..やっぱりその人と喋るときとか	TKC	TKC001	喋る	X	2	F	0.395	adj	とき	noun	X	X
し、えらい店長とかもおるからすごい	TKC	TKC001	おる	X	2	F	0.395	adj	から	other.gramm	X	X
あ、なんかちょっといらっとする人とか	TKC	TKC001	する	X	2	F	0.395	adj	人	noun	X	X
てくれへん人とかもおるけど、	TKC	TKC001	おる	X	2	F	0.395	adj	けど	dis	X	X
なんか一回結構来てくれるおばあちゃんみたい	TKC	TKC001	来てくれる	X	2	F	0.395	nonadj	おばあちゃん	noun	X	X
そういう感じの会話はよくするから。	TKC	TKC001	する	X	2	F	0.395	adj	から	other.gramm	X	X
.そうみたい、結構来るから。	TKC	TKC001	来る	X	2	F	0.395	adj	から	other.gramm	X	X
と思っとって、それで先生にゆったら変わることが	TKC	TKC002	変わる	X	2	F	0.316	adj	こと	noun	X	X
.なんやろ。.なんか通じるけど、	TKC	TKC002	通じる	X	2	F	0.316	adj	けど	dis	X	X
けど、高校はなんか勉強する子が	TKC	TKC002	する	X	2	F	0.316	adj	子	noun	X	X
.綱引きにめっちゃ力が入る。.	TKC	TKC002	入る	X	2	F	0.316	adj	.	pause	X	X
。.永吉先生がめっちゃ頑張るんで	TKC	TKC002	頑張る	X	2	F	0.316	adj	ん	dis	O	O
....あー、ある。.	TKC	TKC002	ある	X	2	F	0.316	adj	.	pause	X	X
中で先生がタコに変わるっていう	TKC	TKC002	変わる	X	2	F	0.316	adj	って	case	X	X
カップの、タコの予想する何とか	TKC	TKC002	する	X	2	F	0.316	adj	何	other.lexical	O	X
.んで先生がタコに変わる、って	TKC	TKC002	変わる	X	2	F	0.316	adj	.	pause	X	X
か。.えーと、パレードする。.	TKC	TKC002	する	X	2	F	0.316	adj	.	pause	X	X
、あの、準備でいっぱい関われるから、	TKC	TKC002	関われる	X	2	F	0.316	adj	から	other.gramm	X	X
なんか、近いところにもあるけど、	TKC	TKC002	ある	X	2	F	0.316	adj	けど	dis	X	X
.そのジャニーズショップが大阪にあるから一緒	TKC	TKC002	ある	X	2	F	0.316	adj	から	other.gramm	X	X
やなあっていうのもあるし、	TKC	TKC002	ある	X	2	F	0.316	adj	し	other.gramm	X	X
なんか、いいなあとか言われるから。	TKC	TKC002	れる	X	2	F	0.316	adj	から	other.gramm	X	X
おって面白いなあとか思っとる。.	TKC	TKC002	思っとる	X	2	F	0.316	nonadj	.	pause	X	X
まで行くのにも自分で行けるから、	TKC	TKC002	行ける	X	2	F	0.316	adj	から	other.gramm	X	X
「好きな時に出かけられるな。	TKC	TKC002	られる	X	2	F	0.316	adj	な	sfp	O	X
全部電気消して、蛍見る。.	TKC	TKC002	蛍見る	X	2	F	0.316	nonadj	.	pause	X	X
多可町全部で祭りがある。.	TKC	TKC002	ある	X	2	F	0.316	adj	.	pause	X	X
、十月に何かがある。.	TKC	TKC002	ある	X	2	F	0.316	adj	.	pause	X	X
町で、それが自慢できることか	TKC	TKC002	できる	X	2	F	0.316	adj	こと	noun	X	X
なんか西脇にもおっきい病院あるけど。	TKC	TKC002	ある	X	2	F	0.316	adj	けど	dis	X	X
とか、あの、聞いたらわかる言葉や	TKC	TKC002	わかる	X	2	F	0.316	adj	言葉	noun	X	X
...ゆわへんけどわかる。.	TKC	TKC002	わかる	X	2	F	0.316	adj	.	pause	X	X
....ああ、めげる、で	TKC	TKC002	めげる	X	2	F	0.316	adj	.	pause	X	X
心が開けてない感じするけど、	TKC	TKC002	する	X	2	F	0.316	adj	けど	dis	X	X
で喋っとったら、なんか盛り上がれるという	TKC	TKC002	盛り上がれる	X	2	F	0.316	adj	と	other.gramm	X	X
使うみたいな、テレビであるけど、	TKC	TKC002	ある	X	2	F	0.316	adj	けど	dis	X	X
悪いみたいな感じで思われるから、	TKC	TKC002	れる	X	2	F	0.316	adj	から	other.gramm	X	X
ゆう、なんか口悪くゆっとるんじゃ	TKC	TKC002	ゆっとる	X	2	F	0.316	nonadj	ん	dis	O	O
口悪いなあと思われとるかも知れ	TKC	TKC002	れとる	X	2	F	0.316	nonadj	かも	dis	X	X
、言う言うゆう違いがあるよね	TKC	TKC002	ある	X	2	F	0.316	adj	よ	sfp	X	X
なんか、聞いてたら、うつるし。	TKC	TKC002	うつる	X	2	F	0.316	adj	し	other.gramm	X	X
向こうの子やからそうなるよね	TKC	TKC002	なる	X	2	F	0.316	adj	よ	sfp	X	X
ちゃんが今まで行ったことある、県	TKC	TKC002	ある	X	2	F	0.316	adj	.	pause	X	X
、ってどんなとこがある？.	TKC	TKC002	ある	X	2	F	0.316	adj	.	pause	X	X
、そしたらまた加東市から来る子が	TKC	TKC002	来る	X	2	F	0.316	adj	子	noun	X	X
すぎて。.ずっと走っとるって感じ	TKC	TKC002	走っとる	X	2	F	0.316	nonadj	って	case	X	X
あの、白い恋人が出来とるその過程	TKC	TKC002	出来とる	X	2	F	0.316	nonadj	その	other.gramm	X	X
の、いっぱいできよるところが	TKC	TKC002	できよる	X	2	F	0.316	nonadj	ところ	noun	X	X
なんか下で人が働いてんのに、	TKC	TKC002	働いてん	O	2	F	0.316	nonadj	のに	other.gramm	O	X
。.めっちゃ工夫されとるなあって	TKC	TKC002	れとる	X	2	F	0.316	nonadj	な	sfp	O	X
。.入ってないけど入れる。.	TKC	TKC002	入れる	X	2	F	0.316	adj	.	pause	X	X
入っとる子も	TKC	TKC002	入っとる	X	2	F	0.316	nonadj	子	noun	X	X
子はもうなんか「完璧すぎるなあ。	TKC	TKC002	すぎる	X	2	F	0.316	adj	な	sfp	O	X
。.なんかずっと一緒におる。.	TKC	TKC002	おる	X	2	F	0.316	adj	.	pause	X	X
....あー、あるけど、	TKC	TKC002	ある	X	2	F	0.316	adj	けど	dis	X	X
とかレースとか、ブワーてしとるのん着	TKC	TKC002	しとる	X	2	F	0.316	nonadj	のん	nom	O	X
たのに、なんかご飯めっちゃ食べるやんね	TKC	TKC002	食べる	X	2	F	0.316	adj	やん	dis	X	X
..え、やってみる。.	TKC	TKC002	やってみる	X	2	F	0.316	nonadj	.	pause	X	X
....やってみる。.	TKC	TKC002	やってみる	X	2	F	0.316	nonadj	.	pause	X	X
たいな、とは思っとるけど、	TKC	TKC002	思っとる	X	2	F	0.316	nonadj	けど	dis	X	X
やなって思うときもあるけど。	TKC	TKC002	ある	X	2	F	0.316	adj	けど	dis	X	X
、その県で二校取れる学校賞	TKC	TKC002	取れる	X	2	F	0.316	adj	学校	noun	X	X
て、なんか最後、礼することせ	TKC	TKC002	する	X	2	F	0.316	adj	こと	noun	X	X
授業やったら初心者とかいっぱいおるのに、	TKC	TKC002	おる	X	2	F	0.316	adj	のに	other.gramm	O	X
おるからなんか	TKC	TKC002	おる	X	2	F	0.316	adj	から	other.gramm	X	X
とかいう子がおったりするのに、	TKC	TKC002	する	X	2	F	0.316	adj	のに	other.gramm	O	X
とかも、あの、引退する時に	TKC	TKC002	する	X	2	F	0.316	adj	時	noun	X	X
..ああ、その、喋れるように	TKC	TKC002	喋れる	X	2	F	0.316	adj	よう	noun	X	X
..フランス語、より英語しゃべれるように	TKC	TKC002	しゃべれる	X	2	F	0.316	adj	よう	noun	X	X
、普通の会話がちょっとわかるな、	TKC	TKC002	わかる	X	2	F	0.316	adj	な	sfp	O	X
れて、やっとったらわかるように	TKC	TKC002	わかる	X	2	F	0.316	adj	よう	noun	X	X
はなんか友達としゃべったりすんのが	TKC	TKC002	する	O	2	F	0.316	adj	の	nom	O	X
、その、飼い主とか連れとる人に	TKC	TKC002	連れとる	X	2	F	0.316	nonadj	人	noun	X	X
楽しそうなお店とかいっぱいあると思う	TKC	TKC002	ある	X	2	F	0.316	adj	と	case	X	X
部活、がんばったりしてる。.	TKC	TKC002	してる	X	2	F	0.316	nonadj	.	pause	X	X
は引退した後にある展覧会	TKC	TKC002	ある	X	2	F	0.316	adj	展覧	noun	X	X
の色紙を三十枚作るのに、	TKC	TKC002	作る	X	2	F	0.316	adj	のに	other.gramm	O	X
強くて、クラスに一人おるんや	TKC	TKC002	おる	X	2	F	0.316	adj	ん	dis	O	O
と思うけど、受験生になるから、	TKC	TKC002	なる	X	2	F	0.316	adj	から	other.gramm	X	X
に、八千代、まあ地元、今住んでる地元に	TKC	TKC003	住んでる	X	3	M	0.296	nonadj	地元	noun	X	X
.あああああ。.割れてるやん。	TKC	TKC003	割れてる	X	3	M	0.296	nonadj	やん	dis	X	X
。.ですね。.食べるとこやっ	TKC	TKC003	食べる	X	3	M	0.296	adj	とこ	noun	X	X
たらあるけど。	TKC	TKC003	ある	X	3	M	0.296	adj	けど	dis	X	X
六十度山で囲まれるところは	TKC	TKC003	れる	X	3	M	0.296	adj	ところ	noun	X	X
なんやろ。.童心に帰れるという	TKC	TKC003	帰れる	X	3	M	0.296	adj	と	other.gramm	X	X
スポーツの施設があったりするの。	TKC	TKC003	する	X	3	M	0.296	adj	の	nom	O	X
まあ自分はそうゆうのするの好き	TKC	TKC003	する	X	3	M	0.296	adj	の	nom	O	X
、まあそうゆう身に着けるもの？	TKC	TKC003	着ける	X	3	M	0.296	adj	もの	noun	X	X
近く、あのボウリング場とかあるんや	TKC	TKC003	ある	X	3	M	0.296	adj	ん	dis	O	O
たら消化活動みたいなんすんねや	TKC	TKC003	する	O	3	M	0.296	adj	ね	dis	O	X
年末警戒っていうのがあんねんけど	TKC	TKC003	ある	O	3	M	0.296	adj	ねん	sfp	O	X
火事がおこったらすぐ出動できるように	TKC	TKC003	できる	X	3	M	0.296	adj	よう	noun	X	X
、消火活動できるように	TKC	TKC003	できる	X	3	M	0.296	adj	よう	noun	X	X
なん、そういうのがあるかな	TKC	TKC003	ある	X	3	M	0.296	adj	か	sfp	X	X
とかそういうの多分教えてくれる。.	TKC	TKC003	教えてくれる	X	3	M	0.296	nonadj	.	pause	X	X
な、そういう、うん、助ける、助け	TKC	TKC003	助ける	X	3	M	0.296	adj	.	pause	X	X
入って来んようにするための	TKC	TKC003	する	X	3	M	0.296	adj	ため	noun	X	X
そう、消防車、消防車もあるんや	TKC	TKC003	ある	X	3	M	0.296	adj	ん	dis	O	O
。.ホースを、まあつけるんや	TKC	TKC003	つける	X	3	M	0.296	adj	ん	dis	O	O
、ちょっと子供が、お金くれる、みたい	TKC	TKC003	お金くれる	X	3	M	0.296	nonadj	.	pause	X	X
みたいな感じでそういうのやるかな	TKC	TKC003	やる	X	3	M	0.296	adj	か	sfp	X	X
？.みたいなんがあるかな	TKC	TKC003	ある	X	3	M	0.296	adj	か	sfp	X	X
....あ、ある、ある	TKC	TKC003	ある	X	3	M	0.296	adj	.	pause	X	X
ある。	TKC	TKC003	ある	X	3	M	0.296	adj	ある	other.lexical	X	X
.	TKC	TKC003	ある	X	3	M	0.296	adj	.	pause	X	X
...やったことあるけど、	TKC	TKC003	ある	X	3	M	0.296	adj	けど	dis	X	X
なんか、なんか、なんかやっとるなって	TKC	TKC003	やっとる	X	3	M	0.296	nonadj	な	sfp	O	X
...やったことある。.	TKC	TKC003	ある	X	3	M	0.296	adj	.	pause	X	X
、木の札がいっぱいあるんや	TKC	TKC003	ある	X	3	M	0.296	adj	ん	dis	O	O
な、二十枚ぐらいあんねんけど	TKC	TKC003	ある	O	3	M	0.296	adj	ねん	sfp	O	X
....そう、あるとおもう	TKC	TKC003	ある	X	3	M	0.296	adj	と	case	X	X
、あるとおもう	TKC	TKC003	ある	X	3	M	0.296	adj	と	case	X	X
お昼まででもう終わってるけど。	TKC	TKC003	終わってる	X	3	M	0.296	nonadj	けど	dis	X	X
。.多分そうゆう意味あるんやろ	TKC	TKC003	ある	X	3	M	0.296	adj	ん	dis	O	O
....なんか、あるんちゃう	TKC	TKC003	ある	X	3	M	0.296	adj	ん	dis	O	O
大体、そうゆうとこもあるけど。	TKC	TKC003	ある	X	3	M	0.296	adj	けど	dis	X	X
たら、まあみんな知ってるやろう	TKC	TKC003	知ってる	X	3	M	0.296	nonadj	やろ	dis	X	X
とか外が違うやつがあるから。	TKC	TKC003	ある	X	3	M	0.296	adj	から	other.gramm	X	X
、ああこれは行ってみるしかない	TKC	TKC003	行ってみる	X	3	M	0.296	nonadj	しか	case	X	X
...まあ気軽に買えるもんじゃ	TKC	TKC003	買える	X	3	M	0.296	adj	もん	noun	X	X
.まあ小学校からずっといきよんやけど	TKC	TKC003	いきよん	O	3	M	0.296	nonadj	や	sfp	X	X
うん。.気軽に、いけるんやっ	TKC	TKC003	いける	X	3	M	0.296	adj	ん	dis	O	O
いうよくわからへんことがあるから。	TKC	TKC003	ある	X	3	M	0.296	adj	から	other.gramm	X	X
.あまり、ちょっと聞かなくなるかな	TKC	TKC003	なる	X	3	M	0.296	adj	か	sfp	X	X
....なじんでるからねえ	TKC	TKC003	なじんでる	X	3	M	0.296	nonadj	から	other.gramm	X	X
.....たまにある。.	TKC	TKC003	ある	X	3	M	0.296	adj	.	pause	X	X
か、もの、渡してくれる時に	TKC	TKC003	渡してくれる	X	3	M	0.296	nonadj	時	noun	X	X
ね、遠くから来てる人が	TKC	TKC003	来てる	X	3	M	0.296	nonadj	人	noun	X	X
でやったら、一時間かかんのか	TKC	TKC003	かかる	O	3	M	0.296	adj	の	sfp	O	X
ぐらいのとこから来てる人も	TKC	TKC003	来てる	X	3	M	0.296	nonadj	人	noun	X	X
の、人が来てるとこも	TKC	TKC003	来てる	X	3	M	0.296	nonadj	とこ	noun	X	X
近いんで結構、横通るんや	TKC	TKC003	通る	X	3	M	0.296	adj	ん	dis	O	O
.あのー、すごい行列があるから。	TKC	TKC003	ある	X	3	M	0.296	adj	から	other.gramm	X	X
.だいたい、いつもそれぐらい見る。.	TKC	TKC003	見る	X	3	M	0.296	adj	.	pause	X	X
ああああ、テレビ取材は見る。.	TKC	TKC003	見る	X	3	M	0.296	adj	.	pause	X	X
ね、有名なんはあるかな	TKC	TKC003	ある	X	3	M	0.296	adj	か	sfp	X	X
あの、甘い、甘みのある醤油ラーメン	TKC	TKC003	ある	X	3	M	0.296	adj	醤油	noun	X	X
.他。.播州織がある。.	TKC	TKC003	ある	X	3	M	0.296	adj	.	pause	X	X
んは聞いたことがあるかなあ	TKC	TKC003	ある	X	3	M	0.296	adj	か	sfp	X	X
.....興味あること？	TKC	TKC003	ある	X	3	M	0.296	adj	こと	noun	X	X
....はまってること？	TKC	TKC003	はまってる	X	3	M	0.296	nonadj	こと	noun	X	X
結構、多趣味な気がするけど、	TKC	TKC003	する	X	3	M	0.296	adj	けど	dis	X	X
というそうゆう競技をやる、か	TKC	TKC003	やる	X	3	M	0.296	adj	.	pause	X	X
バトミントンは、みんな知ってると思う	TKC	TKC003	知ってる	X	3	M	0.296	nonadj	と	case	X	X
ええとねえ。.スポーツできる？.	TKC	TKC003	できる	X	3	M	0.296	adj	.	pause	X	X
からファミリーバトミントンって来てるんやろ	TKC	TKC003	来てる	X	3	M	0.296	nonadj	ん	dis	O	O
、会社で働いて、おるんや	TKC	TKC003	おる	X	3	M	0.296	adj	ん	dis	O	O
そらつらい時も、まああるんや	TKC	TKC003	ある	X	3	M	0.296	adj	ん	dis	O	O
ゆう、まあ楽しい時もあるし、	TKC	TKC003	ある	X	3	M	0.296	adj	し	other.gramm	X	X
まあそれでやっていけるし。	TKC	TKC003	やっていける	X	3	M	0.296	nonadj	し	other.gramm	X	X
、なんやろ、ゆうてくれる人が	TKC	TKC003	ゆうてくれる	X	3	M	0.296	nonadj	人	noun	X	X
周りにおるから。	TKC	TKC003	おる	X	3	M	0.296	adj	から	other.gramm	X	X
.そう自分もがんばるかなあ	TKC	TKC003	がんばる	X	3	M	0.296	adj	か	sfp	X	X
はちょっと他のことにやるかもしれ	TKC	TKC003	やる	X	3	M	0.296	adj	かも	dis	X	X
.でもまだまあそうどうなるかは	TKC	TKC003	なる	X	3	M	0.296	adj	か	sfp	X	X
、やったら、どの辺なんねやろ	TKC	TKC003	なる	O	3	M	0.296	adj	ね	dis	O	X
、ちょっと、最低限店のあるところが	TKC	TKC003	ある	X	3	M	0.296	adj	ところ	noun	X	X
..そうか。.あまり変える、こと	TKC	TKC003	変える	X	3	M	0.296	adj	.	pause	X	X
.かな。.ちょっとあるかな	TKC	TKC003	ある	X	3	M	0.296	adj	か	sfp	X	X
.で、どんどん毒される。.	TKC	TKC003	れる	X	3	M	0.296	adj	.	pause	X	X
..楽しみにしてること。	TKC	TKC003	してる	X	3	M	0.296	nonadj	こと	noun	X	X
.多分十人ぐらいになると思う	TKC	TKC003	なる	X	3	M	0.296	adj	と	case	X	X
昼休みに、あの、事務所おるんや	TKC	TKC003	おる	X	3	M	0.296	adj	ん	dis	O	O
版みたいな狭いコートがあるんや	TKC	TKC003	ある	X	3	M	0.296	adj	ん	dis	O	O
テニスみたいなんしてるかな	TKC	TKC003	してる	X	3	M	0.296	nonadj	か	sfp	X	X
にもいろいろな人がおるけど。	TKC	TKC003	おる	X	3	M	0.296	adj	けど	dis	X	X
.そうゆう、のがあるけど。	TKC	TKC003	ある	X	3	M	0.296	adj	けど	dis	X	X
思うことが会社でもやっぱある。.	TKC	TKC003	ある	X	3	M	0.296	adj	.	pause	X	X
やろ、挨拶とかしてくれるかな	TKC	TKC003	してくれる	X	3	M	0.296	nonadj	か	sfp	X	X
。.こっちも幸せになるわな	TKC	TKC003	なる	X	3	M	0.296	adj	わ	sfp	X	X
....会社入って、毎日車乗るから、	TKC	TKC004	乗る	X	3	M	0.135	adj	から	other.gramm	X	X
けど、事故八回しとんのと	TKC	TKC004	しとん	O	3	M	0.135	nonadj	の	nom	O	X
会社で倒れた事があるぐらい。	TKC	TKC004	ある	X	3	M	0.135	adj	ぐらい	other.gramm	X	X
やし。.すぐ仲良くなれる。.	TKC	TKC004	なれる	X	3	M	0.135	adj	.	pause	X	X
からすぐに。.すぐばれるやん。	TKC	TKC004	ばれる	X	3	M	0.135	adj	やん	dis	X	X
、神戸とか。.何でもあるような	TKC	TKC004	ある	X	3	M	0.135	adj	よう	noun	X	X
いやそら自分の自由に出来るやん。	TKC	TKC004	出来る	X	3	M	0.135	adj	やん	dis	X	X
.帰ってくる時間とか	TKC	TKC004	帰ってくる	X	3	M	0.135	nonadj	時間	other.lexical	X	X
....いや、いけるか知ら	TKC	TKC004	いける	X	3	M	0.135	adj	か	sfp	X	X
てくれそうな気がする。.	TKC	TKC004	する	X	3	M	0.135	adj	.	pause	X	X
やるけどな	TKC	TKC004	やる	X	3	M	0.135	adj	けど	dis	X	X
て、その八千代の寺回んねんけど	TKC	TKC004	回る	O	3	M	0.135	adj	ねん	sfp	O	X
、回るねん。	TKC	TKC004	回る	X	3	M	0.135	adj	ねん	sfp	O	X
を、ようやりに行かされる。.	TKC	TKC004	れる	X	3	M	0.135	adj	.	pause	X	X
歳かの子か決まっとんのや	TKC	TKC004	決まっとん	O	3	M	0.135	nonadj	の	dis	O	X
大人が、前でげえげするだけや	TKC	TKC004	する	X	3	M	0.135	adj	だけ	other.gramm	O	X
あのホースの中継のやつあるやんか	TKC	TKC004	ある	X	3	M	0.135	adj	やん	dis	X	X
で。....回るだけや	TKC	TKC004	回る	X	3	M	0.135	adj	だけ	other.gramm	O	X
年に一回ぐらい行っとる。.	TKC	TKC004	行っとる	X	3	M	0.135	nonadj	.	pause	X	X
..うん。.もあるし、	TKC	TKC004	ある	X	3	M	0.135	adj	し	other.gramm	X	X
、ツタヤの横に、あんねんけど	TKC	TKC004	ある	O	3	M	0.135	adj	ねん	sfp	O	X
、紹介してもらったら買えんねんけど	TKC	TKC004	買える	O	3	M	0.135	adj	ねん	sfp	O	X
で買ったら、ええのあるし。	TKC	TKC004	ある	X	3	M	0.135	adj	し	other.gramm	X	X
....それはあるやろ。	TKC	TKC004	ある	X	3	M	0.135	adj	やろ	dis	X	X
十分三十分で行けるような	TKC	TKC004	行ける	X	3	M	0.135	adj	よう	noun	X	X
.うん。.ずっと喋っとるけど。	TKC	TKC004	喋っとる	X	3	M	0.135	nonadj	けど	dis	X	X
..違い？.あああるある。	TKC	TKC004	ある	X	3	M	0.135	adj	ある	other.lexical	X	X
.	TKC	TKC004	ある	X	3	M	0.135	adj	.	pause	X	X
違いはあるで。	TKC	TKC004	ある	X	3	M	0.135	adj	で	sfp	O	X
らが、今よそ出とんねや	TKC	TKC004	出とん	O	3	M	0.135	nonadj	ね	dis	O	X
れた喋り方になっとるって思う	TKC	TKC004	なっとる	X	3	M	0.135	nonadj	って	case	X	X
でも、関西人ばっかりそこにおる訳じゃ	TKC	TKC004	おる	X	3	M	0.135	adj	訳	noun	X	X
喋り方になっとう時あんで。	TKC	TKC004	ある	O	3	M	0.135	adj	で	sfp	O	X
、その、その違いを感じるとこで	TKC	TKC004	感じる	X	3	M	0.135	adj	とこ	noun	X	X
.....あーあるある。	TKC	TKC004	ある	X	3	M	0.135	adj	ある	other.lexical	X	X
.	TKC	TKC004	ある	X	3	M	0.135	adj	.	pause	X	X
はー。.なんか「これあげるわ。	TKC	TKC004	あげる	X	3	M	0.135	adj	わ	sfp	X	X
」っつったら、「あげる。.	TKC	TKC004	あげる	X	3	M	0.135	adj	.	pause	X	X
の方結構変な言い方する。.	TKC	TKC004	する	X	3	M	0.135	adj	.	pause	X	X
ない。.ちょ、近すぎるしな	TKC	TKC004	近すぎる	X	3	M	0.135	nonadj	し	other.gramm	X	X
じゃなくて。.絶対いるけど、	TKC	TKC004	いる	X	3	M	0.135	adj	けど	dis	X	X
気にいっとるような	TKC	TKC004	気にいっとる	X	3	M	0.135	nonadj	よう	noun	X	X
違うねんけど。.修理すんのも	TKC	TKC004	する	O	3	M	0.135	adj	の	nom	O	X
たら、もうなんでもしてくれる、みたい	TKC	TKC004	してくれる	X	3	M	0.135	nonadj	.	pause	X	X
違いすぎて、びっくりしとる。.	TKC	TKC004	しとる	X	3	M	0.135	nonadj	.	pause	X	X
そうゆう他にも外車あるけどあれ	TKC	TKC004	ある	X	3	M	0.135	adj	けど	dis	X	X
、さっき服屋さん西脇おるゆうて	TKC	TKC004	おる	X	3	M	0.135	adj	ゆう	other.lexical	X	X
人BMのディーラーもしとんのや	TKC	TKC004	しとん	O	3	M	0.135	nonadj	の	dis	O	X
勝手に俺ん中であるから、	TKC	TKC004	ある	X	3	M	0.135	adj	から	other.gramm	X	X
けど。.まあ、結婚するまで。	TKC	TKC004	する	X	3	M	0.135	adj	まで	other.gramm	X	X
.一人でおる時は	TKC	TKC004	おる	X	3	M	0.135	adj	時	noun	X	X
そらファミリーカーかなんかに変えるで。	TKC	TKC004	変える	X	3	M	0.135	adj	で	sfp	O	X
したいからその為に貯める。.	TKC	TKC004	貯める	X	3	M	0.135	adj	.	pause	X	X
か、一人暮らしするか。	TKC	TKC004	する	X	3	M	0.135	adj	か	sfp	X	X
けど、それがもう卒業するやん。	TKC	TKC004	する	X	3	M	0.135	adj	やん	dis	X	X
決まって、こっちで就職するよるから	TKC	TKC004	する	X	3	M	0.135	adj	よる	other.lexical	X	X
。	TKC	TKC004	よる	X	3	M	0.135	adj	から	other.gramm	X	X
でええけど、二人ぐらいいるらしい。	TKC	TKC004	いる	X	3	M	0.135	adj	らしい	dis	X	X
、何。.もう、可愛がるやろ。	TKC	TKC004	可愛がる	X	3	M	0.135	adj	やろ	dis	X	X
.....どうする？.	TKC	TKC004	する	X	3	M	0.135	adj	.	pause	X	X
そらもう可愛がるで。	TKC	TKC004	可愛がる	X	3	M	0.135	adj	で	sfp	O	X
ええけど。.常識のある子で	TKC	TKC004	ある	X	3	M	0.135	adj	子	noun	X	X
空気読まれへん子とかおるやん。	TKC	TKC004	おる	X	3	M	0.135	adj	やん	dis	X	X
てほしくない。.周り読めるけど、	TKC	TKC004	読める	X	3	M	0.135	adj	けど	dis	X	X
周り盛り上げれる、みたい	TKC	TKC004	れる	X	3	M	0.135	adj	.	pause	X	X
けど、そこは本人が決める事や	TKC	TKC004	決める	X	3	M	0.135	adj	事	noun	X	X
..いや、すごいギスギスする。.	TKC	TKC004	する	X	3	M	0.135	adj	.	pause	X	X
、二回か。.あるで、	TKC	TKC004	ある	X	3	M	0.135	adj	で	sfp	O	X
日試合して帰ってくるだけ。	TKC	TKC004	帰ってくる	X	3	M	0.135	nonadj	だけ	other.gramm	O	X
。.試合してどうすんねん。	TKC	TKC004	する	O	3	M	0.135	adj	ねん	sfp	O	X
.神戸とかやったらようあるけど。	TKC	TKC004	ある	X	3	M	0.135	adj	けど	dis	X	X
で入っとうから。.喋る事いちいち	TKC	TKC004	喋る	X	3	M	0.135	adj	事	noun	X	X
からそこで借りて、滑るだけ。	TKC	TKC004	滑る	X	3	M	0.135	adj	だけ	other.gramm	O	X
でチーム作って出てくんねんけど	TKC	TKC004	出てくる	O	3	M	0.135	nonadj	ねん	sfp	O	X
まあ地元の子らばっかりおるから皆	TKC	TKC004	おる	X	3	M	0.135	adj	から	other.gramm	X	X
知っとるし。	TKC	TKC004	知っとる	X	3	M	0.135	nonadj	し	other.gramm	X	X
.色んな人が出てくるから。	TKC	TKC004	出てくる	X	3	M	0.135	nonadj	から	other.gramm	X	X
.見たことある人も	TKC	TKC004	ある	X	3	M	0.135	adj	人	noun	X	X
シーズン中、勝ったら毎週あるし、	TKC	TKC004	ある	X	3	M	0.135	adj	し	other.gramm	X	X
.....新聞載んねん、	TKC	TKC004	載る	O	3	M	0.135	adj	ねん	sfp	O	X
ないねん。.名前変わっとるからな	TKC	TKC004	変わっとる	X	3	M	0.135	nonadj	から	other.gramm	X	X
それは大人の事情があるやん。	TKC	TKC004	ある	X	3	M	0.135	adj	やん	dis	X	X
、生産の割合を占め取るパーセンテージが	TKC	TKC004	取る	X	3	M	0.135	adj	パーセンテージ	noun	X	X
な。.んで、もう潰れるかどっか	TKC	TKC004	潰れる	X	3	M	0.135	adj	か	sfp	X	X
買い取ってくれるかって	TKC	TKC004	買い取ってくれる	X	3	M	0.135	nonadj	か	sfp	X	X
彼女出来て、ちょっとよく喋るようなっ	TKC	TKC004	喋る	X	3	M	0.135	adj	よう	noun	X	X
。.皆、変わってるって思っ	TKC	TKC004	変わってる	X	3	M	0.135	nonadj	って	case	X	X
。.てゆうかよう喋るなあって	TKC	TKC004	喋る	X	3	M	0.135	adj	な	sfp	O	X
し。.「なんでそんな喋るん？	TKC	TKC004	喋る	X	3	M	0.135	adj	ん	nom	O	O
..そら綺麗になっとんねん。	TKC	TKC004	なっとん	O	3	M	0.135	nonadj	ねん	sfp	O	X
.....垢抜けとるという	TKC	TKC004	垢抜けとる	X	3	M	0.135	nonadj	と	other.gramm	X	X
..そら、周りにおる人ら	TKC	TKC004	おる	X	3	M	0.135	adj	人	noun	X	X
.したらそんな人に見られんねんから	TKC	TKC004	られる	O	3	M	0.135	adj	ねん	sfp	O	X
ちゃんとするやん。	TKC	TKC004	する	X	3	M	0.135	adj	やん	dis	X	X
ぐらいちゃう？.こっちにおる子だけ	TKC	TKC004	おる	X	3	M	0.135	adj	子	noun	X	X
。.その違いちゃう、変わるのは	TKC	TKC004	変わる	X	3	M	0.135	adj	の	nom	O	X
....ああ、行ける範囲？	TKC	TKC004	行ける	X	3	M	0.135	adj	範囲	noun	X	X
？.楽な恰好しとんのは	TKC	TKC004	しとん	O	3	M	0.135	nonadj	の	nom	O	X
ってか、服は着て出る。.	TKC	TKC004	出る	X	3	M	0.135	adj	.	pause	X	X
